,page_url,bedrooms,baths,garage,date,price,location,property,area_marla,area_sqft
536,https://www.graana.com/property/islamabad-dha-phase-2-1-kanal-house-for-rent-579722,5,5,2,March 9 2022,250000,DHA Phase 2 ,House ,20.0,5444.0
537,https://www.graana.com/property/islamabad-e-11-6-marla-apartment-for-rent-579268,2,2,1,March 9 2022,27000,E-11 ,Apartment ,6.0,1633.1999999999998
538,https://www.graana.com/property/islamabad-f-7-500-sqyd-house-for-rent-579109,4,4,3,March 9 2022,520000,F-7 ,House ,1.836540545305619,499.9063364321895
539,https://www.graana.com/property/islamabad-soan-garden-block-h-10-marla-upper-portion-for-rent-579696,3,3,1,March 9 2022,35000,Soan Garden Block H ,Upper Portion ,10.0,2722.0
540,https://www.graana.com/property/islamabad-d-12-1-kanal-basement-for-rent-579103,3,3,1,March 9 2022,110000,D-12 ,Basement ,20.0,5444.0
541,https://www.graana.com/property/islamabad-d-12-12-marla-upper-portion-for-rent-580220,3,3,1,March 9 2022,95000,D-12 ,Upper Portion ,12.0,3266.4
542,https://www.graana.com/property/islamabad-bahria-town-phase-3-14-marla-house-for-rent-579589,5,5,1,March 9 2022,200000,Bahria Town Phase 3 ,House ,14.0,3810.8
543,https://www.graana.com/property/islamabad-bahria-town-phase-4-4-marla-apartment-for-rent-579487,2,2,0,March 9 2022,12000,Bahria Town Phase 4 ,Apartment ,4.0,1088.8
544,https://www.graana.com/property/islamabad-e-7-4-marla-apartment-for-rent-534749,1,1,1,March 8 2022,140000,E-7 ,Apartment ,4.0,1088.8
545,https://www.graana.com/property/islamabad-f-6-444-sqyd-house-for-rent-407350,3,4,4,March 8 2022,200000,F-6 ,House ,1.6308480042313895,443.9168267517842
546,https://www.graana.com/property/islamabad-f-6-600-sqyd-house-for-rent-488169,4,4,4,March 8 2022,500000,F-6 ,House ,2.203848654366743,599.8876037186274
547,https://www.graana.com/property/islamabad-f-8-2250-sqft-apartment-for-rent-530947,3,3,1,March 8 2022,340000,F-8 ,Apartment ,8.264432453875285,2249.5785139448526
548,https://www.graana.com/property/islamabad-f-8-2250-sqft-apartment-for-rent-534460,3,3,1,March 8 2022,340000,F-8 ,Apartment ,8.264432453875285,2249.5785139448526
549,https://www.graana.com/property/islamabad-f-7-500-sqyd-upper-portion-for-rent-564407,2,2,2,March 8 2022,150000,F-7 ,Upper Portion ,1.836540545305619,499.9063364321895
550,https://www.graana.com/property/islamabad-f-8-1-1000-sqyd-house-for-rent-426114,10,10,6,March 8 2022,1000000,F-8/1 ,Yd. House ,3.673081090611238,999.8126728643788
551,https://www.graana.com/property/islamabad-f-6-400-sqyd-upper-portion-for-rent-497229,2,2,1,March 8 2022,100000,F-6 ,Yd. Upper Portion ,1.469232436244495,399.92506914575154
552,https://www.graana.com/property/islamabad-f-8-1000-sqyd-house-for-rent-431837,10,10,10,March 8 2022,1800000,F-8 ,Yd. House ,3.673081090611238,999.8126728643788
553,https://www.graana.com/property/islamabad-f-8-500-sqyd-upper-portion-for-rent-431828,3,3,2,March 8 2022,225000,F-8 ,Yd. Upper Portion ,1.836540545305619,499.9063364321895
554,https://www.graana.com/property/islamabad-dha-phase-2-1-kanal-upper-portion-for-rent-578849,3,3,1,March 8 2022,110000,DHA Phase 2 ,Upper Portion ,20.0,5444.0
555,https://www.graana.com/property/islamabad-f-7-500-sqyd-upper-portion-for-rent-387131,3,3,0,March 8 2022,110000,F-7 ,Yd. Upper Portion ,1.836540545305619,499.9063364321895
556,https://www.graana.com/property/islamabad-f-7-666-sqyd-house-for-rent-487839,6,6,2,March 8 2022,400000,F-7 ,Yd. House ,2.446272006347084,665.8752401276763
557,https://www.graana.com/property/islamabad-g-13-10-marla-house-for-rent-393145,6,6,1,March 8 2022,90000,G-13 ,House ,10.0,2722.0
558,https://www.graana.com/property/islamabad-dha-phase-2-1-kanal-lower-portion-for-rent-578909,3,3,1,March 8 2022,200000,DHA Phase 2 ,Lower Portion ,20.0,5444.0
559,https://www.graana.com/property/islamabad-g-13-10-marla-upper-portion-for-rent-477216,3,4,1,March 8 2022,90000,G-13 ,Upper Portion ,10.0,2722.0
560,https://www.graana.com/property/islamabad-dha-phase-2-1-kanal-lower-portion-for-rent-578939,3,3,1,March 8 2022,114999,DHA Phase 2 ,Lower Portion ,20.0,5444.0
561,https://www.graana.com/property/islamabad-f-8-18-marla-upper-portion-for-rent-472947,3,3,0,March 8 2022,160000,F-8 ,Upper Portion ,18.0,4899.599999999999
562,https://www.graana.com/property/islamabad-f-8-18-marla-lower-portion-for-rent-472931,3,3,0,March 8 2022,175000,F-8 ,Lower Portion ,18.0,4899.599999999999
563,https://www.graana.com/property/islamabad-g-14-666-sqyd-lower-portion-for-rent-461306,4,4,2,March 8 2022,90000,G-14 ,Lower Portion ,2.446272006347084,665.8752401276763
564,https://www.graana.com/property/islamabad-e-7-444-sqyd-lower-portion-for-rent-428737,2,2,2,March 8 2022,150000,E-7 ,Lower Portion ,1.6308480042313895,443.9168267517842
565,https://www.graana.com/property/islamabad-f-8-10-marla-annexe-for-rent-417632,3,3,1,March 8 2022,150000,F-8 ,Annexe ,10.0,2722.0
566,https://www.graana.com/property/islamabad-f-7-600-sqyd-house-for-rent-428489,5,6,4,March 8 2022,600000,F-7 ,House ,2.203848654366743,599.8876037186274
567,https://www.graana.com/property/islamabad-f-7-500-sqyd-house-for-rent-423327,3,3,2,March 8 2022,220000,F-7 ,House ,1.836540545305619,499.9063364321895
568,https://www.graana.com/property/islamabad-f-6-444-sqyd-upper-portion-for-rent-417627,3,3,1,March 8 2022,155000,F-6 ,Upper Portion ,1.6308480042313895,443.9168267517842
569,https://www.graana.com/property/islamabad-g-6-933-sqyd-house-for-rent-411244,5,6,7,March 8 2022,900000,G-6 ,House ,3.426984657540285,932.8252237824656
570,https://www.graana.com/property/islamabad-g-13-14-marla-lower-portion-for-rent-528739,3,3,1,March 8 2022,60000,G-13 ,Lower Portion ,14.0,3810.8
571,https://www.graana.com/property/islamabad-f-7-400-sqyd-house-for-rent-530962,4,4,0,March 8 2022,229999,F-7 ,House ,1.469232436244495,399.92506914575154
572,https://www.graana.com/property/islamabad-f-6-400-sqyd-upper-portion-for-rent-537590,3,3,2,March 8 2022,90000,F-6 ,Upper Portion ,1.469232436244495,399.92506914575154
573,https://www.graana.com/property/islamabad-f-6-600-sqyd-house-for-rent-548600,5,5,1,March 8 2022,800000,F-6 ,House ,2.203848654366743,599.8876037186274
574,https://www.graana.com/property/islamabad-f-6-500-sqyd-upper-portion-for-rent-497237,3,3,2,March 8 2022,250000,F-6 ,Upper Portion ,1.836540545305619,499.9063364321895
575,https://www.graana.com/property/islamabad-f-7-500-sqyd-house-for-rent-505316,5,7,5,March 8 2022,550000,F-7 ,House ,1.836540545305619,499.9063364321895
576,https://www.graana.com/property/islamabad-g-13-10-marla-lower-portion-for-rent-578279,3,3,1,March 8 2022,85000,G-13 ,Lower Portion ,10.0,2722.0
577,https://www.graana.com/property/islamabad-gt-road-650-sqft-apartment-for-rent-578924,2,2,1,March 8 2022,30000,GT Road ,Apartment ,2.3875027088973044,649.8782373618462
578,https://www.graana.com/property/islamabad-b-17-10-marla-house-for-rent-578605,6,6,0,March 8 2022,80000,B-17 ,House ,10.0,2722.0
579,https://www.graana.com/property/islamabad-e-11-6-marla-upper-portion-for-rent-575595,2,2,1,March 8 2022,65000,E-11 ,Upper Portion ,6.0,1633.1999999999998
580,https://www.graana.com/property/islamabad-e-11-1-kanal-upper-portion-for-rent-578317,3,3,1,March 8 2022,160000,E-11 ,Upper Portion ,20.0,5444.0
581,https://www.graana.com/property/islamabad-g-15-3-14-marla-house-for-rent-578699,9,9,3,March 8 2022,175000,G-15/3 ,House ,14.0,3810.8
582,https://www.graana.com/property/islamabad-g-15-3-14-marla-basement-for-rent-578708,3,3,1,March 8 2022,45000,G-15/3 ,Basement ,14.0,3810.8
583,https://www.graana.com/property/islamabad-g-15-4-7-marla-upper-portion-for-rent-578725,3,3,1,March 8 2022,60000,G-15/4 ,Upper Portion ,7.0,1905.4
584,https://www.graana.com/property/islamabad-dha-phase-2-804-sqft-apartment-for-rent-579108,2,2,0,March 8 2022,45000,DHA Phase 2 ,Apartment ,2.953157196851435,803.8493889829606
585,https://www.graana.com/property/islamabad-f-17-7-marla-house-for-rent-574878,3,3,0,March 8 2022,60000,F-17 ,House ,7.0,1905.4
586,https://www.graana.com/property/islamabad-murree-expressway-120-sqft-apartment-for-rent-578591,1,1,1,March 8 2022,30000,Murree Expressway ,Apartment ,120.0,32664.0
587,https://www.graana.com/property/islamabad-e-11-450-sqft-apartment-for-rent-578596,1,1,1,March 8 2022,45000,E-11 ,Apartment ,1.652886490775057,449.91570278897046
588,https://www.graana.com/property/islamabad-d-12-4-marla-house-for-rent-578598,3,3,1,March 8 2022,110000,D-12 ,House ,4.0,1088.8
589,https://www.graana.com/property/islamabad-g-9-3-6-marla-upper-portion-for-rent-576182,2,2,1,March 7 2022,50000,G-9/3 ,Upper Portion ,6.0,1633.1999999999998
590,https://www.graana.com/property/islamabad-e-11-2-10-marla-house-for-rent-460997,3,3,1,March 7 2022,55000,E-11/2 ,house ,10.0,2722.0
591,https://www.graana.com/property/islamabad-e-11-4500-sqft-house-for-rent-464784,8,8,1,March 7 2022,400000,E-11 ,house ,16.52886490775057,4499.157027889705
592,https://www.graana.com/property/islamabad-e-11-1100-sqft-house-for-rent-467922,0,0,0,March 7 2022,30000,E-11 ,room ,4.4,1197.68
593,https://www.graana.com/property/islamabad-e-11-6-marla-house-for-rent-432004,3,3,0,March 7 2022,120000,E-11 ,house ,6.0,1633.1999999999998
594,https://www.graana.com/property/islamabad-e-11-10-marla-house-for-rent-477524,3,3,0,March 7 2022,100000,E-11 ,House ,10.0,2722.0
595,https://www.graana.com/property/islamabad-e-11-20-marla-house-for-rent-476059,8,9,3,March 7 2022,295000,E-11 ,house ,20.0,5444.0
596,https://www.graana.com/property/islamabad-dha-phase-2-1-kanal-house-for-rent-577857,5,5,2,March 7 2022,200000,DHA Phase 2 ,House ,20.0,5444.0
597,https://www.graana.com/property/islamabad-dha-phase-2-1-kanal-house-for-rent-577878,5,5,2,March 7 2022,210000,DHA Phase 2 ,House ,20.0,5444.0
598,https://www.graana.com/property/islamabad-g-13-1-12-marla-house-for-rent-294045,3,3,2,March 7 2022,70000,G-13/1 ,House ,12.0,3266.4
599,https://www.graana.com/property/islamabad-g-13-markaz-10-marla-house-for-rent-288137,3,3,0,March 7 2022,60000,G-13 Markaz ,House ,10.0,2722.0
600,https://www.graana.com/property/islamabad-g-13-4-marla-basement-for-rent-300660,2,2,1,March 7 2022,25000,G-13 ,Basement ,4.0,1088.8
601,https://www.graana.com/property/islamabad-g-13-1-10.7-marla-house-for-rent-303525,3,3,3,March 7 2022,52000,G-13/1 ,House ,10.7,2912.5399999999995
602,https://www.graana.com/property/islamabad-g-13-1800-sqft-house-for-rent-322677,4,6,1,March 7 2022,90000,G-13 ,House ,6.611545963100228,1799.662811155882
603,https://www.graana.com/property/islamabad-g-13-2-8-marla-basement-for-rent-356424,3,3,1,March 7 2022,45000,G-13/2 ,Basement ,8.0,2177.6
604,https://www.graana.com/property/islamabad-g-13-2-147-sqft-room-for-rent-443575,1,1,1,March 7 2022,12000,G-13/2 ,Room ,147.0,40013.4
605,https://www.graana.com/property/islamabad-g-13-2-1-kanal-basement-for-rent-476665,3,3,1,March 7 2022,60000,G-13/2 ,Basement ,20.0,5444.0
606,https://www.graana.com/property/islamabad-g-13-1-1-kanal-house-for-rent-478879,3,3,2,March 7 2022,70000,G-13/1 ,House ,20.0,5444.0
607,https://www.graana.com/property/islamabad-g-13-2-10-marla-house-for-rent-478878,3,3,1,March 7 2022,55000,G-13/2 ,House ,10.0,2722.0
608,https://www.graana.com/property/islamabad-g-13-3-10-marla-house-for-rent-478875,3,3,1,March 7 2022,65000,G-13/3 ,House ,10.0,2722.0
609,https://www.graana.com/property/islamabad-f-6-400-sqyd-house-for-rent-577154,4,4,3,March 7 2022,540000,F-6 ,Furnished Annexe ,1.469232436244495,399.92506914575154
610,https://www.graana.com/property/islamabad-f-7-500-sqyd-lower-portion-for-rent-577156,2,3,2,March 7 2022,240000,F-7 ,Lower Portion ,1.836540545305619,499.9063364321895
611,https://www.graana.com/property/islamabad-f-7-300-sqyd-annexe-for-rent-577158,2,3,2,March 7 2022,150000,F-7 ,Annexe ,1.1019243271833714,299.9438018593137
612,https://www.graana.com/property/islamabad-e-11-300-sqft-apartment-for-rent-577499,1,1,1,March 7 2022,10500,E-11 ,Apartment ,1.1019243271833714,299.9438018593137
613,https://www.graana.com/property/islamabad-f-10-666-sqyd-house-for-rent-576449,5,5,2,March 7 2022,350000,F-10 ,House ,2.446272006347084,665.8752401276763
614,https://www.graana.com/property/islamabad-d-12-4-3-marla-house-for-rent-518974,4,4,0,March 7 2022,85000,D-12/4 ,House ,3.0,816.5999999999999
615,https://www.graana.com/property/islamabad-g-14-4-7-marla-lower-portion-for-rent-519392,2,2,1,March 7 2022,60000,G-14/4 ,Lower Portion ,7.0,1905.4
616,https://www.graana.com/property/islamabad-g-14-4-666-sqyd-house-for-rent-519394,8,9,3,March 7 2022,200000,G-14/4 ,Yd. House ,2.446272006347084,665.8752401276763
617,https://www.graana.com/property/islamabad-g-14-4-666-sqyd-upper-portion-for-rent-519410,3,3,1,March 7 2022,95000,G-14/4 ,Yd. Upper Portion ,2.446272006347084,665.8752401276763
618,https://www.graana.com/property/islamabad-g-14-4-666-sqyd-upper-portion-for-rent-519401,3,3,1,March 7 2022,90000,G-14/4 ,Yd. Upper Portion ,2.446272006347084,665.8752401276763
619,https://www.graana.com/property/islamabad-g-14-4-10-marla-house-for-rent-519399,5,6,1,March 7 2022,125000,G-14/4 ,House ,10.0,2722.0
620,https://www.graana.com/property/islamabad-g-14-4-14-marla-house-for-rent-519396,6,7,2,March 7 2022,140000,G-14/4 ,House ,14.0,3810.8
621,https://www.graana.com/property/islamabad-g-8-2-6-marla-lower-portion-for-rent-519435,2,2,1,March 7 2022,60000,G-8/2 ,Lower Portion ,6.0,1633.1999999999998
622,https://www.graana.com/property/islamabad-g-8-2-6-marla-house-for-rent-519430,4,4,1,March 7 2022,120000,G-8/2 ,House ,6.0,1633.1999999999998
623,https://www.graana.com/property/islamabad-g-8-1-6-marla-upper-portion-for-rent-519428,2,2,1,March 7 2022,60000,G-8/1 ,Upper Portion ,6.0,1633.1999999999998
624,https://www.graana.com/property/islamabad-g-14-4-14-marla-lower-portion-for-rent-519413,3,3,1,March 7 2022,85000,G-14/4 ,Lower Portion ,14.0,3810.8
625,https://www.graana.com/property/islamabad-national-police-foundation-1-kanal-lower-portion-for-rent-576707,3,4,1,March 4 2022,75000,National Police Foundation ,Lower Portion ,20.0,5444.0
626,https://www.graana.com/property/islamabad-gulberg-greens-700-sqft-apartment-for-rent-461027,1,1,1,March 4 2022,25000,Gulberg Greens ,Apartment ,2.5711567634278665,699.8688710050652
627,https://www.graana.com/property/islamabad-margalla-town-8-marla-lower-portion-for-rent-430019,2,3,1,March 4 2022,40000,Margalla Town ,Lower Portion ,8.0,2177.6
628,https://www.graana.com/property/islamabad-gulberg-1550-sqft-apartment-for-rent-576771,3,3,1,March 4 2022,65000,Gulberg ,Apartment ,5.693275690447418,1549.7096429397873
629,https://www.graana.com/property/islamabad-g-10-3-1-kanal-house-for-rent-586181,4,4,3,March 17 2022,200000,G-10/3 ,House ,20.0,5444.0
630,https://www.graana.com/property/islamabad-e-11-2-800-sqft-apartment-for-rent-585213,2,2,1,March 16 2022,90000,E-11/2 ,Apartment ,2.93846487248899,799.8501382915031
631,https://www.graana.com/property/islamabad-gulberg-1100-sqft-apartment-for-rent-576767,2,2,1,March 4 2022,45000,Gulberg ,Apartment ,4.0403891996723615,1099.7939401508168
632,https://www.graana.com/property/islamabad-g-13-3-10-marla-basement-for-rent-476668,2,2,1,March 4 2022,55000,G-13/3 ,Basement ,10.0,2722.0
633,https://www.graana.com/property/islamabad-gulberg-765-sqft-apartment-for-rent-576763,1,1,0,March 4 2022,30000,Gulberg ,Apartment ,2.8099070343175967,764.8566947412498
634,https://www.graana.com/property/islamabad-g-13-3-10-marla-basement-for-rent-477611,3,3,1,March 4 2022,55000,G-13/3 ,Basement ,10.0,2722.0
635,https://www.graana.com/property/islamabad-g-13-10-marla-lower-portion-for-rent-478233,3,3,1,March 4 2022,70000,G-13 ,Lower Portion ,10.0,2722.0
636,https://www.graana.com/property/islamabad-f-8-2-2-kanal-house-for-rent-462734,6,7,2,March 4 2022,400000,F-8/2 ,House ,40.0,10888.0
637,https://www.graana.com/property/islamabad-f-8-1066-sqyd-house-for-rent-465903,13,14,2,March 4 2022,1500000,F-8 ,House ,3.9155044425915793,1065.8003092734275
638,https://www.graana.com/property/islamabad-f-8-1000-sqyd-house-for-rent-465905,11,12,6,March 4 2022,850000,F-8 ,House ,3.673081090611238,999.8126728643788
639,https://www.graana.com/property/islamabad-f-8-666-sqyd-house-for-rent-465907,4,5,4,March 4 2022,400000,F-8 ,House ,2.446272006347084,665.8752401276763
640,https://www.graana.com/property/islamabad-f-8-533-sqyd-house-for-rent-465898,5,5,2,March 4 2022,600000,F-8 ,House ,1.9577522212957896,532.9001546367139
641,https://www.graana.com/property/islamabad-f-8-1-1-kanal-house-for-rent-425770,5,6,2,March 4 2022,335000,F-8/1 ,House ,20.0,5444.0
642,https://www.graana.com/property/islamabad-f-8-1-1-kanal-lower-portion-for-rent-425771,3,3,2,March 4 2022,210000,F-8/1 ,Lower Portion ,20.0,5444.0
643,https://www.graana.com/property/islamabad-f-8-666-sqyd-house-for-rent-476560,5,5,1,March 4 2022,450000,F-8 ,House ,2.446272006347084,665.8752401276763
644,https://www.graana.com/property/islamabad-g-13-3-14-marla-lower-portion-for-rent-576181,3,3,1,March 4 2022,80000,G-13/3 ,Lower Portion ,14.0,3810.8
645,https://www.graana.com/property/islamabad-g-11-3-14-marla-lower-portion-for-rent-576185,3,3,1,March 4 2022,100000,G-11/3 ,Lower Portion ,14.0,3810.8
646,https://www.graana.com/property/islamabad-f-11-4-1.5-kanal-house-for-rent-576980,6,6,3,March 4 2022,400000,F-11/4 ,House ,30.0,8166.0
647,https://www.graana.com/property/islamabad-f-7-1000-sqyd-house-for-rent-576424,5,6,8,March 4 2022,600000,F-7 ,House ,3.673081090611238,999.8126728643788
648,https://www.graana.com/property/islamabad-e-11-1250-sqft-apartment-for-rent-576455,2,2,1,March 4 2022,85000,E-11 ,Apartment ,4.591351363264047,1249.7658410804736
649,https://www.graana.com/property/islamabad-e-11-1-kanal-house-for-rent-576483,5,5,2,March 4 2022,300000,E-11 ,House ,20.0,5444.0
650,https://www.graana.com/property/islamabad-bani-gala-3-kanal-house-for-rent-576688,5,5,2,March 4 2022,250000,Bani Gala ,House ,60.0,16332.0
651,https://www.graana.com/property/islamabad-f-8-1000-sqyd-house-for-rent-576436,4,4,7,March 4 2022,500000,F-8 ,House ,3.673081090611238,999.8126728643788
652,https://www.graana.com/property/islamabad-f-8-1000-sqyd-house-for-rent-576432,4,4,5,March 4 2022,400000,F-8 ,House ,3.673081090611238,999.8126728643788
653,https://www.graana.com/property/islamabad-f-6-1000-sqyd-house-for-rent-576426,5,6,6,March 4 2022,600000,F-6 ,House ,3.673081090611238,999.8126728643788
654,https://www.graana.com/property/islamabad-f-6-500-sqyd-house-for-rent-576425,5,6,4,March 4 2022,600000,F-6 ,House ,1.836540545305619,499.9063364321895
655,https://www.graana.com/property/islamabad-f-6-2000-sqyd-house-for-rent-576422,7,0,0,March 4 2022,700000,F-6 ,House ,7.346162181222476,1999.6253457287576
656,https://www.graana.com/property/islamabad-f-6-2500-sqyd-house-for-rent-576421,8,10,4,March 4 2022,3000000,F-6 ,House ,9.182702726528094,2499.531682160947
657,https://www.graana.com/property/islamabad-bhara-kahu-675-sqft-apartment-for-rent-575819,2,2,0,March 4 2022,16000,Bhara Kahu ,Apartment ,2.479329736162585,674.8735541834558
658,https://www.graana.com/property/islamabad-f-8-2-kanal-house-for-rent-572191,4,4,6,March 4 2022,600000,F-8 ,House ,40.0,10888.0
659,https://www.graana.com/property/islamabad-e-11-4-950-sqft-apartment-for-rent-585212,3,3,1,March 16 2022,85000,E-11/4 ,Apartment ,3.489427036080676,949.82203922116
660,https://www.graana.com/property/islamabad-e-11-2-950-sqft-apartment-for-rent-585204,3,3,1,March 16 2022,80000,E-11/2 ,Apartment ,3.489427036080676,949.82203922116
661,https://www.graana.com/property/islamabad-jhang-bahtar-road-5-marla-house-for-rent-560159,3,3,1,March 3 2022,28000,Jhang Bahtar Road ,House ,5.0,1361.0
662,https://www.graana.com/property/islamabad-dha-phase-2-1-kanal-upper-portion-for-rent-575946,4,4,1,March 3 2022,200000,DHA Phase 2 ,Upper Portion ,20.0,5444.0
663,https://www.graana.com/property/islamabad-e-11-1500-sqft-apartment-for-rent-288242,2,2,1,March 3 2022,90000,E-11 ,Apartment ,5.509621635916857,1499.7190092965684
664,https://www.graana.com/property/islamabad-e-11-2-700-sqft-apartment-for-rent-294037,1,1,1,March 3 2022,55000,E-11/2 ,Apartment ,2.5711567634278665,699.8688710050652
665,https://www.graana.com/property/islamabad-e-11-1900-sqft-apartment-for-rent-300262,3,4,1,March 3 2022,76000,E-11 ,Apartment ,6.978854072161352,1899.64407844232
666,https://www.graana.com/property/islamabad-e-11-1050-sqft-apartment-for-rent-304395,2,2,1,March 3 2022,65000,E-11 ,Apartment ,3.8567351451418,1049.803306507598
667,https://www.graana.com/property/islamabad-e-11-450-sqft-apartment-for-rent-304392,1,1,1,March 3 2022,35000,E-11 ,Apartment ,1.652886490775057,449.91570278897046
668,https://www.graana.com/property/islamabad-e-11-1250-sqft-apartment-for-rent-308748,2,2,1,March 3 2022,45000,E-11 ,Apartment ,4.591351363264047,1249.7658410804736
669,https://www.graana.com/property/islamabad-e-11-1700-sqft-apartment-for-rent-314928,4,4,1,March 3 2022,70000,E-11 ,Apartment ,6.244237854039104,1699.681543869444
670,https://www.graana.com/property/islamabad-e-11-750-sqft-apartment-for-rent-322705,1,1,1,March 3 2022,55000,E-11 ,Apartment ,2.7548108179584285,749.8595046482842
671,https://www.graana.com/property/islamabad-e-11-900-sqft-apartment-for-rent-321556,2,2,1,March 3 2022,75000,E-11 ,Apartment ,3.305772981550114,899.8314055779409
672,https://www.graana.com/property/islamabad-e-11-1700-sqft-apartment-for-rent-315366,4,3,1,March 3 2022,70000,E-11 ,Apartment ,6.244237854039104,1699.681543869444
673,https://www.graana.com/property/islamabad-e-11-600-sqft-apartment-for-rent-329627,1,1,1,March 3 2022,35000,E-11 ,Apartment ,2.203848654366743,599.8876037186274
674,https://www.graana.com/property/islamabad-e-11-1300-sqft-apartment-for-rent-337899,2,2,1,March 3 2022,52000,E-11 ,Apartment ,4.775005417794609,1299.7564747236925
675,https://www.graana.com/property/islamabad-e-11-600-sqft-apartment-for-rent-337880,1,1,1,March 3 2022,36000,E-11 ,Apartment ,2.203848654366743,599.8876037186274
676,https://www.graana.com/property/islamabad-e-11-1700-sqft-apartment-for-rent-315364,4,4,1,March 3 2022,70000,E-11 ,Apartment ,6.244237854039104,1699.681543869444
677,https://www.graana.com/property/islamabad-e-11-1400-sqft-apartment-for-rent-339515,2,2,1,March 3 2022,45000,E-11 ,Apartment ,5.142313526855733,1399.7377420101304
678,https://www.graana.com/property/islamabad-e-11-1300-sqft-apartment-for-rent-344998,2,2,1,March 3 2022,50000,E-11 ,Apartment ,4.775005417794609,1299.7564747236925
680,https://www.graana.com/property/islamabad-e-11-1900-sqft-apartment-for-rent-347504,3,3,1,March 3 2022,60000,E-11 ,Apartment ,6.978854072161352,1899.64407844232
684,https://www.graana.com/property/islamabad-e-11-4-1400-sqft-apartment-for-rent-362103,2,2,1,March 3 2022,55000,E-11/4 ,Apartment ,5.142313526855733,1399.7377420101304
685,https://www.graana.com/property/islamabad-e-11-2-650-sqft-apartment-for-rent-362876,2,2,1,March 3 2022,33000,E-11/2 ,Apartment ,2.3875027088973044,649.8782373618462
686,https://www.graana.com/property/islamabad-e-11-1-750-sqft-apartment-for-rent-370352,2,2,1,March 3 2022,38000,E-11/1 ,Apartment ,2.7548108179584285,749.8595046482842
687,https://www.graana.com/property/islamabad-e-11-1-750-sqft-apartment-for-rent-376866,2,2,1,March 3 2022,38000,E-11/1 ,Apartment ,2.7548108179584285,749.8595046482842
689,https://www.graana.com/property/islamabad-e-11-4-950-sqft-apartment-for-rent-585144,2,2,1,March 16 2022,90000,E-11/4 ,Apartment ,3.489427036080676,949.82203922116
690,https://www.graana.com/property/islamabad-e-11-1000-sqft-apartment-for-rent-378650,2,2,1,March 3 2022,50000,E-11 ,Apartment ,3.673081090611238,999.8126728643788
691,https://www.graana.com/property/islamabad-e-11-1400-sqft-apartment-for-rent-378639,2,2,1,March 3 2022,50000,E-11 ,Apartment ,5.142313526855733,1399.7377420101304
694,https://www.graana.com/property/islamabad-e-11-4-1400-sqft-apartment-for-rent-377984,2,2,1,March 3 2022,50000,E-11/4 ,Apartment ,5.142313526855733,1399.7377420101304
696,https://www.graana.com/property/islamabad-e-11-4-1600-sqft-apartment-for-rent-381224,3,3,1,March 3 2022,45000,E-11/4 ,Apartment ,5.87692974497798,1599.700276583006
698,https://www.graana.com/property/islamabad-e-11-4-900-sqft-apartment-for-rent-385748,1,1,1,March 3 2022,25000,E-11/4 ,Apartment ,3.305772981550114,899.8314055779409
701,https://www.graana.com/property/islamabad-e-11-4-1175-sqft-apartment-for-rent-387045,2,2,1,March 3 2022,30000,E-11/4 ,Apartment ,4.315870281468205,1174.7798906156452
703,https://www.graana.com/property/islamabad-e-11-4-800-sqft-apartment-for-rent-394429,2,2,1,March 3 2022,80000,E-11/4 ,Apartment ,2.93846487248899,799.8501382915031
705,https://www.graana.com/property/islamabad-e-11-4-1400-sqft-apartment-for-rent-395182,2,2,1,March 3 2022,50000,E-11/4 ,Apartment ,5.142313526855733,1399.7377420101304
707,https://www.graana.com/property/islamabad-e-11-4-700-sqft-apartment-for-rent-415455,1,1,1,March 3 2022,35000,E-11/4 ,Apartment ,2.5711567634278665,699.8688710050652
709,https://www.graana.com/property/islamabad-e-11-4-3700-sqft-apartment-for-rent-420749,4,4,1,March 3 2022,105000,E-11/4 ,Apartment ,13.59040003526158,3699.306889598202
711,https://www.graana.com/property/islamabad-e-11-2-450-sqft-apartment-for-rent-443704,2,2,1,March 3 2022,35000,E-11/2 ,Apartment ,1.652886490775057,449.91570278897046
712,https://www.graana.com/property/islamabad-e-11-2-600-sqft-apartment-for-rent-461858,1,1,1,March 3 2022,48000,E-11/2 ,Apartment ,2.203848654366743,599.8876037186274
714,https://www.graana.com/property/islamabad-e-11-900-sqft-apartment-for-rent-463841,3,3,1,March 3 2022,90000,E-11 ,Apartment ,3.305772981550114,899.8314055779409
716,https://www.graana.com/property/islamabad-e-11-650-sqft-apartment-for-rent-465496,1,1,1,March 3 2022,35000,E-11 ,Apartment ,2.3875027088973044,649.8782373618462
718,https://www.graana.com/property/islamabad-e-11-850-sqft-apartment-for-rent-465498,2,2,1,March 3 2022,60000,E-11 ,Apartment ,3.122118927019552,849.840771934722
719,https://www.graana.com/property/islamabad-e-11-1200-sqft-apartment-for-rent-465973,2,2,1,March 3 2022,90000,E-11 ,Apartment ,4.407697308733486,1199.7752074372547
720,https://www.graana.com/property/islamabad-e-11-2-500-sqft-apartment-for-rent-467191,1,1,1,March 3 2022,45000,E-11/2 ,Apartment ,1.836540545305619,499.9063364321895
721,https://www.graana.com/property/islamabad-e-11-600-sqft-apartment-for-rent-467804,1,1,1,March 3 2022,90000,E-11 ,Apartment ,2.203848654366743,599.8876037186274
