Price,total_area,url,beds,baths,garage,location,date
PKR 2 lac,1 Kanal Upper Portion for Rent,https://www.graana.com/property/islamabad-dha-phase-2-1-kanal-upper-portion-for-rent-574688,3,3,1,DHA Phase 2 Islamabad,March 1 2022
PKR 2 lac,1 Kanal House for Rent,https://www.graana.com/property/islamabad-dha-phase-2-1-kanal-house-for-rent-574693,5,5,2,DHA Phase 2 Islamabad,March 1 2022
PKR 4 lac,1 Kanal House for Rent,https://www.graana.com/property/islamabad-f-7-1-kanal-house-for-rent-571892,6,6,1,F-7 Islamabad,March 1 2022
PKR 55000,5 Marla Lower Portion for Rent,https://www.graana.com/property/islamabad-d-12-5-marla-lower-portion-for-rent-567192,2,2,1,D-12 Islamabad,March 1 2022
PKR 2.5 lac,15 Marla Upper Portion for Rent,https://www.graana.com/property/islamabad-g-10-15-marla-upper-portion-for-rent-574903,3,3,1,G-10 Islamabad,March 1 2022
PKR 1.3 lac,7 Marla House for Rent,https://www.graana.com/property/islamabad-g-13-7-marla-house-for-rent-574556,4,4,1,G-13 Islamabad,March 1 2022
PKR 95000,10 Marla Lower Portion for Rent,https://www.graana.com/property/islamabad-e-11-10-marla-lower-portion-for-rent-574620,2,2,1,E-11 Islamabad,March 1 2022
PKR 45000,1200 Sqft Apartment for Rent,https://www.graana.com/property/islamabad-e-11-1200-sqft-apartment-for-rent-574636,2,2,1,E-11 Islamabad,March 1 2022
PKR 70000,14 Marla Upper Portion for Rent,https://www.graana.com/property/islamabad-g-14-4-14-marla-upper-portion-for-rent-521434,3,3,1,G-14/4 Islamabad,March 1 2022
PKR 90000,14 Marla Upper Portion for Rent,https://www.graana.com/property/islamabad-g-13-2-14-marla-upper-portion-for-rent-521591,3,3,1,G-13/2 Islamabad,March 1 2022
PKR 90000,14 Marla Lower Portion for Rent,https://www.graana.com/property/islamabad-g-13-2-14-marla-lower-portion-for-rent-521587,3,3,1,G-13/2 Islamabad,March 1 2022
PKR 70000,14 Marla Upper Portion for Rent,https://www.graana.com/property/islamabad-g-14-4-14-marla-upper-portion-for-rent-521551,3,3,1,G-14/4 Islamabad,March 1 2022
PKR 90000,7 Marla House for Rent,https://www.graana.com/property/islamabad-d-12-1-7-marla-house-for-rent-521619,5,4,0,D-12/1 Islamabad,March 1 2022
PKR 4 lac,500 Sqyd House for Rent,https://www.graana.com/property/islamabad-e-11-3-500-sqyd-house-for-rent-581739,6,6,1,E-11/3 Islamabad,March 11 2022
PKR 60000,6 Marla Lower Portion for Rent,https://www.graana.com/property/islamabad-e-11-3-6-marla-lower-portion-for-rent-521409,2,3,1,E-11/3 Islamabad,March 1 2022
PKR 1 lac,10 Marla Lower Portion for Rent,https://www.graana.com/property/islamabad-g-10-4-10-marla-lower-portion-for-rent-522756,3,3,1,G-10/4 Islamabad,March 1 2022
PKR 2.5 lac,1 Kanal House for Rent,https://www.graana.com/property/islamabad-pakistan-town-phase-2-1-kanal-house-for-rent-573641,8,8,0,Pakistan Town Phase 2 Islamabad,February 28 2022
PKR 18000,1 Kanal Upper Portion for Rent,https://www.graana.com/property/islamabad-soan-garden-block-f-1-kanal-upper-portion-for-rent-573661,2,2,1,Soan Garden Block F Islamabad,February 28 2022
PKR 25000,450 Sqft Apartment for Rent,https://www.graana.com/property/islamabad-bahria-town-450-sqft-apartment-for-rent-572701,1,1,0,Bahria Town Islamabad,February 28 2022
PKR 47000,12 Marla Upper Portion for Rent,https://www.graana.com/property/islamabad-cbr-town-block-b-12-marla-upper-portion-for-rent-573272,3,3,0,CBR Town Block B Islamabad,February 28 2022
PKR 1.6 lac,20 Marla House for Rent,https://www.graana.com/property/islamabad-dha-phase-2-20-marla-house-for-rent-572205,6,7,2,DHA Phase 2 Islamabad,February 28 2022
PKR 1.1 lac,10 Marla Upper Portion for Rent,https://www.graana.com/property/islamabad-f-11-10-marla-upper-portion-for-rent-573287,3,3,1,F-11 Islamabad,February 28 2022
PKR 19000,5 Marla Lower Portion for Rent,https://www.graana.com/property/islamabad-bani-gala-5-marla-lower-portion-for-rent-572934,2,1,1,Bani Gala Islamabad,February 28 2022
PKR 65000,House for Rent,https://www.graana.com/property/islamabad-g-13-14-marla-house-for-rent-468436,3,3,1,G-13 Islamabad,February 28 2022
PKR 60000,10 Marla House for Rent,https://www.graana.com/property/islamabad-g-13-2-10-marla-house-for-rent-467764,3,3,1,G-13/2 Islamabad,February 28 2022
PKR 50000,1 Kanal Upper Portion for Rent,https://www.graana.com/property/islamabad-soan-garden-1-kanal-upper-portion-for-rent-571688,0,0,0,Soan Garden Islamabad,February 28 2022
PKR 60000,5 Marla Basement for Rent,https://www.graana.com/property/islamabad-d-12-5-marla-basement-for-rent-305252,3,3,1,D-12 Islamabad,February 28 2022
PKR 29000,4 Marla Lower Portion for Rent,https://www.graana.com/property/islamabad-d-12-4-marla-lower-portion-for-rent-315565,2,2,1,D-12 Islamabad,February 28 2022
PKR 50000,12 Marla Upper Portion for Rent,https://www.graana.com/property/islamabad-korang-town-12-marla-upper-portion-for-rent-571684,3,3,0,Korang Town Islamabad,February 28 2022
PKR 85000,14 Marla Upper Portion for Rent,https://www.graana.com/property/islamabad-d-12-3-14-marla-upper-portion-for-rent-461996,3,4,1,D-12/3 Islamabad,February 28 2022
PKR 1 lac,Lower Portion for Rent,https://www.graana.com/property/islamabad-d-12-1.2-kanal-lower-portion-for-rent-472329,3,4,2,D-12 Islamabad,February 28 2022
PKR 1.2 lac,1 Kanal House for Rent,https://www.graana.com/property/islamabad-pwd-1-kanal-house-for-rent-571673,6,8,0,PWD Islamabad,February 28 2022
PKR 1.5 lac,5 Marla House for Rent,https://www.graana.com/property/islamabad-d-12-2-5-marla-house-for-rent-305228,5,5,1,D-12/2 Islamabad,February 28 2022
PKR 1.5 lac,11 Marla House for Rent,https://www.graana.com/property/islamabad-d-12-4-11-marla-house-for-rent-399924,4,5,1,D-12/4 Islamabad,February 28 2022
PKR 60000,4.5 Marla House for Rent,https://www.graana.com/property/islamabad-d-12-4-4.5-marla-house-for-rent-433837,3,3,1,D-12/4 Islamabad,February 28 2022
PKR 63000,4 Marla House for Rent,https://www.graana.com/property/islamabad-d-12-4-marla-house-for-rent-473040,3,3,1,D-12 Islamabad,February 28 2022
PKR 1.5 lac,8 Marla House for Rent,https://www.graana.com/property/islamabad-d-12-8-marla-house-for-rent-432013,5,5,1,D-12 Islamabad,February 28 2022
PKR 85000,14 Marla Upper Portion for Rent,https://www.graana.com/property/islamabad-g-9-3-14-marla-upper-portion-for-rent-415998,3,3,0,G-9/3 Islamabad,February 28 2022
PKR 1.6 lac,14 Marla House for Rent,https://www.graana.com/property/islamabad-g-9-3-14-marla-house-for-rent-297244,4,4,1,G-9/3 Islamabad,February 28 2022
PKR 1.1 lac,House for Rent,https://www.graana.com/property/islamabad-g-9-10-marla-house-for-rent-311246,0,0,0,G-9 Islamabad,February 28 2022
PKR 1.2 lac,House for Rent,https://www.graana.com/property/islamabad-g-9-10-marla-house-for-rent-326875,5,5,2,G-9 Islamabad,February 28 2022
PKR 75000,House for Rent,https://www.graana.com/property/islamabad-g-9-3-12-marla-house-for-rent-374609,3,2,2,G-9/3 Islamabad,February 28 2022
PKR 35000,House for Rent,https://www.graana.com/property/islamabad-g-9-3-6-marla-house-for-rent-466125,2,1,0,G-9/3 Islamabad,February 28 2022
PKR 70000,6.6 Marla House for Rent,https://www.graana.com/property/islamabad-g-10-4-6.6-marla-house-for-rent-356457,3,3,1,G-10/4 Islamabad,February 28 2022
PKR 90000,5 Marla House for Rent,https://www.graana.com/property/islamabad-g-10-5-marla-house-for-rent-460169,4,4,2,G-10 Islamabad,February 28 2022
PKR 70000,10 Marla Basement for Rent,https://www.graana.com/property/islamabad-g-10-2-10-marla-basement-for-rent-461992,3,3,1,G-10/2 Islamabad,February 28 2022
PKR 90000,5 Marla House for Rent,https://www.graana.com/property/islamabad-g-10-4-5-marla-house-for-rent-461993,3,3,1,G-10/4 Islamabad,February 28 2022
PKR 85000,5 Marla House for Rent,https://www.graana.com/property/islamabad-g-10-1-5-marla-house-for-rent-461995,3,3,1,G-10/1 Islamabad,February 28 2022
PKR 1.6 lac,13 Marla House for Rent,https://www.graana.com/property/islamabad-g-10-13-marla-house-for-rent-283660,5,5,2,G-10 Islamabad,February 28 2022
PKR 1.1 lac,500 Sq. Yd. Upper Portion for Rent,https://www.graana.com/property/islamabad-f-10-2-500-sqyd-upper-portion-for-rent-562305,3,3,1,F-10/2 Islamabad,February 28 2022
PKR 1.3 lac,666 Sqyd Upper Portion for Rent,https://www.graana.com/property/islamabad-f-11-666-sqyd-upper-portion-for-rent-564118,3,3,1,F-11 Islamabad,February 28 2022
PKR 1.35 lac,666 Sqyd Upper Portion for Rent,https://www.graana.com/property/islamabad-f-11-666-sqyd-upper-portion-for-rent-564126,5,5,2,F-11 Islamabad,February 28 2022
PKR 1.1 lac,500 Sqyd Upper Portion for Rent,https://www.graana.com/property/islamabad-f-11-4-500-sqyd-upper-portion-for-rent-564134,3,3,1,F-11/4 Islamabad,February 28 2022
PKR 2.25 lac,733 Sqyd Upper Portion for Rent,https://www.graana.com/property/islamabad-f-10-3-733-sqyd-upper-portion-for-rent-562306,4,4,4,F-10/3 Islamabad,February 28 2022
PKR 2.5 lac,500 Sqyd House for Rent,https://www.graana.com/property/islamabad-f-10-500-sqyd-house-for-rent-568157,4,4,1,F-10 Islamabad,February 28 2022
PKR 30000,10 Marla Basement for Rent,https://www.graana.com/property/islamabad-korang-town-10-marla-basement-for-rent-540549,2,2,0,Korang Town Islamabad,February 26 2022
PKR 40000,12 Marla Lower Portion for Rent,https://www.graana.com/property/islamabad-pwd-housing-scheme-islamabad-12-marla-lower-portion-for-rent-430017,3,3,1,PWD Housing Scheme Islamabad Islamabad,February 26 2022
PKR 35000,10 Marla Lower Portion for Rent,https://www.graana.com/property/islamabad-pwd-housing-scheme-islamabad-10-marla-lower-portion-for-rent-540512,2,2,0,PWD Housing Scheme Islamabad Islamabad,February 26 2022
PKR 45000,1000 Sqft Apartment for Rent,https://www.graana.com/property/islamabad-gulberg-greens-1000-sqft-apartment-for-rent-497155,3,3,1,Gulberg Greens Islamabad,February 26 2022
PKR 40000,10 Marla Upper Portion for Rent,https://www.graana.com/property/islamabad-soan-garden-10-marla-upper-portion-for-rent-565286,3,3,1,Soan Garden Islamabad,February 26 2022
PKR 60000,1 Kanal Lower Portion for Rent,https://www.graana.com/property/islamabad-pwd-housing-scheme-islamabad-1-kanal-lower-portion-for-rent-565289,4,3,1,PWD Housing Scheme Islamabad Islamabad,February 26 2022
PKR 38000,7 Marla Upper Portion for Rent,https://www.graana.com/property/islamabad-faisal-town-f-18-7-marla-upper-portion-for-rent-571186,2,2,0,Faisal Town F-18  Islamabad,February 25 2022
PKR 38000,7 Marla House for Rent,https://www.graana.com/property/islamabad-faisal-town-f-18-7-marla-house-for-rent-571163,2,2,0,Faisal Town F-18  Islamabad,February 25 2022
PKR 1.75 lac,1000 Sqyd Lower Portion for Rent,https://www.graana.com/property/islamabad-e-7-1000-sqyd-lower-portion-for-rent-535102,2,2,2,E-7 Islamabad,February 25 2022
PKR 2.5 lac,500 Sqyd Lower Portion for Rent,https://www.graana.com/property/islamabad-f-7-500-sqyd-lower-portion-for-rent-564402,2,2,1,F-7 Islamabad,February 25 2022
PKR 90000,400 Sqyd Upper Portion for Rent,https://www.graana.com/property/islamabad-f-6-400-sqyd-upper-portion-for-rent-564405,2,2,1,F-6 Islamabad,February 25 2022
PKR 7.5 lac,666 Sqyd House for Rent,https://www.graana.com/property/islamabad-f-8-666-sqyd-house-for-rent-564406,7,7,3,F-8 Islamabad,February 25 2022
PKR 25000,5 Marla Upper Portion for Rent,https://www.graana.com/property/islamabad-h-13-5-marla-upper-portion-for-rent-570737,2,2,1,H-13 Islamabad,February 25 2022
PKR 1 lac,1800 Sqft Apartment for Rent,https://www.graana.com/property/islamabad-f-10-1800-sqft-apartment-for-rent-570786,2,2,1,F-10 Islamabad,February 25 2022
PKR 16000,300 Sqft flat For Rent,https://www.graana.com/property/islamabad-soan-garden-300-sqft-apartment-for-rent-652193,1,1,0,Soan Garden Islamabad,June 15 2022
PKR 1.2 lac,10 Marla House For Rent,https://www.graana.com/property/islamabad-soan-garden-10-marla-house-for-rent-652209,5,5,0,Soan Garden Islamabad,June 15 2022
PKR 50000,12 Marla Upper Portion For Rent,https://www.graana.com/property/islamabad-soan-garden-12-marla-upper-portion-for-rent-652185,3,4,1,Soan Garden Islamabad,June 15 2022
PKR 1.5 lac,10 Marla House For Rent,https://www.graana.com/property/islamabad-bahria-town-phase-2-10-marla-house-for-rent-652176,5,6,1,Bahria Town Phase 2 Islamabad,June 15 2022
PKR 2.5 lac,1 Kanal House For Rent,https://www.graana.com/property/islamabad-dha-phase-2-1-kanal-house-for-rent-652130,4,4,1,DHA Phase 2 Islamabad,June 15 2022
PKR 2.2 lac,1 Kanal House For Rent,https://www.graana.com/property/islamabad-dha-phase-2-1-kanal-house-for-rent-652122,5,5,2,DHA Phase 2 Islamabad,June 15 2022
PKR 90000,1 Kanal Upper Portion For Rent,https://www.graana.com/property/islamabad-dha-phase-2-defence-residency-1-kanal-upper-portion-for-rent-652119,3,3,1,DHA Phase 2 Defence Residency Islamabad,June 15 2022
PKR 16000,300 Sqft flat For Rent,https://www.graana.com/property/islamabad-soan-garden-300-sqft-apartment-for-rent-652193,1,1,0,Soan Garden Islamabad,June 15 2022
PKR 1.2 lac,10 Marla House For Rent,https://www.graana.com/property/islamabad-soan-garden-10-marla-house-for-rent-652209,5,5,0,Soan Garden Islamabad,June 15 2022
PKR 50000,12 Marla Upper Portion For Rent,https://www.graana.com/property/islamabad-soan-garden-12-marla-upper-portion-for-rent-652185,3,4,1,Soan Garden Islamabad,June 15 2022
PKR 1.5 lac,10 Marla House For Rent,https://www.graana.com/property/islamabad-bahria-town-phase-2-10-marla-house-for-rent-652176,5,6,1,Bahria Town Phase 2 Islamabad,June 15 2022
PKR 2.5 lac,1 Kanal House For Rent,https://www.graana.com/property/islamabad-dha-phase-2-1-kanal-house-for-rent-652130,4,4,1,DHA Phase 2 Islamabad,June 15 2022
PKR 2.2 lac,1 Kanal House For Rent,https://www.graana.com/property/islamabad-dha-phase-2-1-kanal-house-for-rent-652122,5,5,2,DHA Phase 2 Islamabad,June 15 2022
PKR 90000,1 Kanal Upper Portion For Rent,https://www.graana.com/property/islamabad-dha-phase-2-defence-residency-1-kanal-upper-portion-for-rent-652119,3,3,1,DHA Phase 2 Defence Residency Islamabad,June 15 2022
PKR 35000,850 Sqft flat For Rent,https://www.graana.com/property/islamabad-dha-phase-2-defence-residency-850-sqft-apartment-for-rent-652112,0,0,0,DHA Phase 2 Defence Residency Islamabad,June 15 2022
PKR 2.2 lac,500 Sqyd House For Rent,https://www.graana.com/property/islamabad-f-7-500-sqyd-house-for-rent-423327,3,3,2,F-7 Islamabad,June 15 2022
PKR 7 lac,1000 Sqyd House For Rent,https://www.graana.com/property/islamabad-f-8-3-1000-sqyd-house-for-rent-652144,6,6,2,F-8/3 Islamabad,June 15 2022
PKR 70000,1 Kanal Lower Portion For Rent,https://www.graana.com/property/islamabad-dha-phase-2-1-kanal-lower-portion-for-rent-652692,3,3,0,DHA Phase 2 Islamabad,June 15 2022
PKR 16000,300 Sqft flat For Rent,https://www.graana.com/property/islamabad-soan-garden-300-sqft-apartment-for-rent-652193,1,1,0,Soan Garden Islamabad,June 15 2022
PKR 1.2 lac,10 Marla House For Rent,https://www.graana.com/property/islamabad-soan-garden-10-marla-house-for-rent-652209,5,5,0,Soan Garden Islamabad,June 15 2022
PKR 50000,12 Marla Upper Portion For Rent,https://www.graana.com/property/islamabad-soan-garden-12-marla-upper-portion-for-rent-652185,3,4,1,Soan Garden Islamabad,June 15 2022
PKR 1.5 lac,10 Marla House For Rent,https://www.graana.com/property/islamabad-bahria-town-phase-2-10-marla-house-for-rent-652176,5,6,1,Bahria Town Phase 2 Islamabad,June 15 2022
PKR 2.5 lac,1 Kanal House For Rent,https://www.graana.com/property/islamabad-dha-phase-2-1-kanal-house-for-rent-652130,4,4,1,DHA Phase 2 Islamabad,June 15 2022
PKR 16000,300 Sqft flat For Rent,https://www.graana.com/property/islamabad-soan-garden-300-sqft-apartment-for-rent-652193,1,1,0,Soan Garden Islamabad,June 15 2022
PKR 1.2 lac,10 Marla House For Rent,https://www.graana.com/property/islamabad-soan-garden-10-marla-house-for-rent-652209,5,5,0,Soan Garden Islamabad,June 15 2022
PKR 50000,12 Marla Upper Portion For Rent,https://www.graana.com/property/islamabad-soan-garden-12-marla-upper-portion-for-rent-652185,3,4,1,Soan Garden Islamabad,June 15 2022
PKR 1.5 lac,10 Marla House For Rent,https://www.graana.com/property/islamabad-bahria-town-phase-2-10-marla-house-for-rent-652176,5,6,1,Bahria Town Phase 2 Islamabad,June 15 2022
PKR 2.5 lac,1 Kanal House For Rent,https://www.graana.com/property/islamabad-dha-phase-2-1-kanal-house-for-rent-652130,4,4,1,DHA Phase 2 Islamabad,June 15 2022
PKR 2.2 lac,1 Kanal House For Rent,https://www.graana.com/property/islamabad-dha-phase-2-1-kanal-house-for-rent-652122,5,5,2,DHA Phase 2 Islamabad,June 15 2022
PKR 90000,1 Kanal Upper Portion For Rent,https://www.graana.com/property/islamabad-dha-phase-2-defence-residency-1-kanal-upper-portion-for-rent-652119,3,3,1,DHA Phase 2 Defence Residency Islamabad,June 15 2022
PKR 35000,850 Sqft flat For Rent,https://www.graana.com/property/islamabad-dha-phase-2-defence-residency-850-sqft-apartment-for-rent-652112,0,0,0,DHA Phase 2 Defence Residency Islamabad,June 15 2022
PKR 16000,300 Sqft flat For Rent,https://www.graana.com/property/islamabad-soan-garden-300-sqft-apartment-for-rent-652193,1,1,0,Soan Garden Islamabad,June 15 2022
PKR 1.2 lac,10 Marla House For Rent,https://www.graana.com/property/islamabad-soan-garden-10-marla-house-for-rent-652209,5,5,0,Soan Garden Islamabad,June 15 2022
PKR 50000,12 Marla Upper Portion For Rent,https://www.graana.com/property/islamabad-soan-garden-12-marla-upper-portion-for-rent-652185,3,4,1,Soan Garden Islamabad,June 15 2022
PKR 1.5 lac,10 Marla House For Rent,https://www.graana.com/property/islamabad-bahria-town-phase-2-10-marla-house-for-rent-652176,5,6,1,Bahria Town Phase 2 Islamabad,June 15 2022
PKR 2.5 lac,1 Kanal House For Rent,https://www.graana.com/property/islamabad-dha-phase-2-1-kanal-house-for-rent-652130,4,4,1,DHA Phase 2 Islamabad,June 15 2022
PKR 2.2 lac,1 Kanal House For Rent,https://www.graana.com/property/islamabad-dha-phase-2-1-kanal-house-for-rent-652122,5,5,2,DHA Phase 2 Islamabad,June 15 2022
PKR 90000,1 Kanal Upper Portion For Rent,https://www.graana.com/property/islamabad-dha-phase-2-defence-residency-1-kanal-upper-portion-for-rent-652119,3,3,1,DHA Phase 2 Defence Residency Islamabad,June 15 2022
PKR 35000,850 Sqft flat For Rent,https://www.graana.com/property/islamabad-dha-phase-2-defence-residency-850-sqft-apartment-for-rent-652112,0,0,0,DHA Phase 2 Defence Residency Islamabad,June 15 2022
PKR 2.2 lac,500 Sqyd House For Rent,https://www.graana.com/property/islamabad-f-7-500-sqyd-house-for-rent-423327,3,3,2,F-7 Islamabad,June 15 2022
PKR 7 lac,1000 Sqyd House For Rent,https://www.graana.com/property/islamabad-f-8-3-1000-sqyd-house-for-rent-652144,6,6,2,F-8/3 Islamabad,June 15 2022
PKR 70000,1 Kanal Lower Portion For Rent,https://www.graana.com/property/islamabad-dha-phase-2-1-kanal-lower-portion-for-rent-652692,3,3,0,DHA Phase 2 Islamabad,June 15 2022
PKR 1.6 lac,1 Kanal House For Rent,https://www.graana.com/property/islamabad-dha-phase-2-1-kanal-house-for-rent-652315,5,5,0,DHA Phase 2 Islamabad,June 15 2022
PKR 75000,1 Kanal Upper Portion For Rent,https://www.graana.com/property/islamabad-dha-phase-2-1-kanal-upper-portion-for-rent-651968,3,3,0,DHA Phase 2 Islamabad,June 15 2022
