,page_url,property_type,price,location,city,baths,area_marla,area_sqft,bedrooms
8606,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_bahria_height_one_bed_apartment_is_available_for_rent_in_bahria_town_phase_4-16090469-8506-4.html,Flat,45000,Bahria Town Rawalpindi,Rawalpindi,0,3.6,980.1,0
8607,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_civic_centre_one_bed_furnished_apartment_is_available_for_rent_in_bahria_town_phase_4-16090613-8974-4.html,Flat,27000,Bahria Town Rawalpindi,Rawalpindi,1,2.3,626.18,1
8608,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_awami_villas_2_first_floor_flat_is_available_for_sale-16099938-8207-1.html,Flat,4200000,Bahria Town Rawalpindi,Rawalpindi,0,5.0,1361.25,2
8609,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_block_m_apartment_on_easy_installment_plan_for_sale-16103935-3062-1.html,Flat,3250000,Bahria Town Rawalpindi,Rawalpindi,1,2.3,626.18,1
8610,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_apartment_is_available_for_sale-16109969-3047-1.html,Flat,3500000,Bahria Town Rawalpindi,Rawalpindi,0,2.9,789.53,1
8611,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_apartment_is_available_for_sale-16109970-3047-1.html,Flat,11500000,Bahria Town Rawalpindi,Rawalpindi,0,5.3,1442.93,2
8612,https://www.zameen.com/Property/rawalpindi_chaklala_scheme_2_bed_apartment__for_sale-16111890-5980-1.html,Flat,4800000,Chaklala Scheme,Rawalpindi,2,4.9,1334.03,2
8613,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_1_flat_is_available_for_sale-16116105-3033-1.html,Flat,7500000,Bahria Town Rawalpindi,Rawalpindi,0,3.6,980.1,1
8614,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_1_flat_is_available_for_sale-16116143-3033-1.html,Flat,7500000,Bahria Town Rawalpindi,Rawalpindi,0,3.6,980.1,1
8615,https://www.zameen.com/Property/rawalpindi_dhoke_gangal_near_to_gulberg_spring_apartments_one_bed_studio_apartment_for_sale-16124324-10655-1.html,Flat,4500000,Dhoke Gangal,Rawalpindi,1,2.2,598.95,1
8616,https://www.zameen.com/Property/bahria_town_phase_7_midway_commercial_flat_is_available_for_sale-16125606-9035-1.html,Flat,5000000,Bahria Town Rawalpindi,Rawalpindi,0,2.9,789.53,2
8617,https://www.zameen.com/Property/rawalpindi_kingdom_valley_islamabad_flat_is_available_for_rent_for_small_family-16091850-13078-4.html,Flat,11000,Kingdom Valley Islamabad,Rawalpindi,2,5.0,1361.25,2
8618,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_non_furnished_flat_is_available_for_rent-16099380-3041-4.html,Flat,50000,Bahria Town Rawalpindi,Rawalpindi,3,6.2,1687.96,3
8619,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_non_furnished_flat_is_available_for_rent-16099444-3041-4.html,Flat,18000,Bahria Town Rawalpindi,Rawalpindi,1,2.4,653.4,1
8620,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_flat_is_available_for_rent-16099629-3041-4.html,Flat,27000,Bahria Town Rawalpindi,Rawalpindi,2,3.8,1034.55,2
8621,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_civic_centre_flat_is_available_for_rent-16105085-8974-4.html,Flat,28000,Bahria Town Rawalpindi,Rawalpindi,0,4.4,1197.9,2
8622,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_civic_centre_2nd_floor_apartment_is_available_for_rent-16105380-8974-4.html,Flat,60000,Bahria Town Rawalpindi,Rawalpindi,3,6.9,1878.53,3
8623,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_two_bed_room_apartment_for_rent_in_bahria_town_phase_4-16105653-3041-4.html,Flat,42000,Bahria Town Rawalpindi,Rawalpindi,0,3.8,1034.55,0
8624,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_civic_centre_2_bed_ultra_luxury_next_gen__high_end_fully_equipped_apartment_is_available_for_rent_in_civic_center_bahria_town_phase_4-16108296-8974-4.html,Flat,80000,Bahria Town Rawalpindi,Rawalpindi,2,4.0,1089.0,2
8625,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_apartment_is_available_for_rent-16109975-3047-4.html,Flat,40000,Bahria Town Rawalpindi,Rawalpindi,0,5.3,1442.93,2
8626,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_apartment_is_available_for_rent-16109976-3047-4.html,Flat,60000,Bahria Town Rawalpindi,Rawalpindi,0,7.1,1932.98,3
8627,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_furnished_flat_is_available_for_rent-16115042-3047-4.html,Flat,20000,Bahria Town Rawalpindi,Rawalpindi,0,2.9,789.53,2
8628,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_luxury_flat_is_available_for_rent-16116808-3048-4.html,Flat,35000,Bahria Town Rawalpindi,Rawalpindi,2,3.0,816.75,1
8629,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_civic_centre_one_bed_luxury_apartment_for_rent_in_bahria_town_rawalpindi-16125577-8974-4.html,Flat,25000,Bahria Town Rawalpindi,Rawalpindi,1,3.1,843.98,1
8630,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_civic_centre_furnished_two_bed_room_apartment_for_rent_in_bahria_town-16126522-8974-4.html,Flat,42000,Bahria Town Rawalpindi,Rawalpindi,2,4.2,1143.45,2
8631,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_apartment_is_available_for_sale_in_crescent_lake_tower_bahria_town_phase_8-16129310-3048-1.html,Flat,7000000,Bahria Town Rawalpindi,Rawalpindi,2,4.2,1143.45,2
8632,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_2_bed_apartment_on_easy_installment_plan_for_sale-16129413-3048-1.html,Flat,4000000,Bahria Town Rawalpindi,Rawalpindi,2,2.9,789.53,2
8633,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_civic_centre_2_beds_fully_furnished_flat_for_sale-16130906-8974-1.html,Flat,5700000,Bahria Town Rawalpindi,Rawalpindi,2,4.8,1306.8,2
8634,https://www.zameen.com/Property/rawalpindi_askari_14_askari_14_sector_d_flat_for_sale-16139023-1504-1.html,Flat,12500000,Askari 14,Rawalpindi,3,10.0,2722.51,3
8635,https://www.zameen.com/Property/bahria_town_phase_7_water_front_executive_residency_2_bed_apartment_urgent_sale_bahria_town_phase_7-16148772-11830-1.html,Flat,3300000,Bahria Town Rawalpindi,Rawalpindi,2,3.0,816.75,2
8636,https://www.zameen.com/Property/bahria_town_phase_7_water_front_executive_residency_flat_for_sale_bahria_town_phase_7_main_exprss_way_rawalpindi-16149314-11830-1.html,Flat,3300000,Bahria Town Rawalpindi,Rawalpindi,2,3.0,816.75,2
8637,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_awami_villas_2_awami_villa_2_apartment_for_sale_at_reasonable_price-16152411-8207-1.html,Flat,3600000,Bahria Town Rawalpindi,Rawalpindi,1,5.0,1361.25,2
8638,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_furnished_studio_apartments_for_rent-16130889-8506-4.html,Flat,30000,Bahria Town Rawalpindi,Rawalpindi,0,5.3,1442.93,0
8639,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_6_flat_available_for_rent-16132903-3046-4.html,Flat,45000,Bahria Town Rawalpindi,Rawalpindi,0,3.8,1034.55,1
8640,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_6_furnished_flat_is_available_for_rent-16133528-3046-4.html,Flat,50000,Bahria Town Rawalpindi,Rawalpindi,1,3.8,1034.55,1
8641,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_6_furnished_flat_is_available_for_rent-16133609-3046-4.html,Flat,45000,Bahria Town Rawalpindi,Rawalpindi,1,3.8,1034.55,1
8642,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_6_furnished_flat_is_available_for_rent-16133642-3046-4.html,Flat,65000,Bahria Town Rawalpindi,Rawalpindi,2,6.0,1633.51,2
8643,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_civic_centre_3rd_floor_apartment_available_for_rent-16136181-8974-4.html,Flat,45000,Bahria Town Rawalpindi,Rawalpindi,2,4.7,1279.58,2
8644,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_brand_new_single_bed_apartment_available_on_rent-16149080-3047-4.html,Flat,16000,Bahria Town Rawalpindi,Rawalpindi,1,2.2,598.95,1
8645,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_luxury_furnish_studio_flat_in_height_2_first_floor-16157734-8506-1.html,Flat,5200000,Bahria Town Rawalpindi,Rawalpindi,1,2.5,680.63,1
8646,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_civic_centre_2_bed_ultra_luxury_next_gen__high_end_fully_equipped_apartment_in_civic_center_bahria_town_phase_4-16160342-8974-1.html,Flat,13000000,Bahria Town Rawalpindi,Rawalpindi,0,4.0,1089.0,2
8647,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_block_m_2_bed_apartment_with_3_years_installments-16167759-3062-1.html,Flat,6200000,Bahria Town Rawalpindi,Rawalpindi,2,4.2,1143.45,2
8648,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_luxurious_flat_is_available_for_sale_2_5_years_plan-16171193-3047-1.html,Flat,8250000,Bahria Town Rawalpindi,Rawalpindi,2,4.9,1334.03,2
8649,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_civic_centre_amazing_furnished_flat_is_available_for_sale-16171475-8974-1.html,Flat,4200000,Bahria Town Rawalpindi,Rawalpindi,1,2.1,571.73,1
8650,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_civic_centre_1_bedrooms_flat_is_available_for_sale-16171579-8974-1.html,Flat,4500000,Bahria Town Rawalpindi,Rawalpindi,1,3.0,816.75,1
8651,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_luxurious_one_bedroom_flat_is_available_on_instalment-16171631-3047-1.html,Flat,5250000,Bahria Town Rawalpindi,Rawalpindi,1,3.1,843.98,1
8652,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_luxurious_one_bedroom_furnished_flat_is_available_for_sale-16171761-3041-1.html,Flat,8800000,Bahria Town Rawalpindi,Rawalpindi,2,3.8,1034.55,1
8653,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_block_m_3_years_installment_plan_for_apartment_for_sale-16186259-3062-1.html,Flat,3437000,Bahria Town Rawalpindi,Rawalpindi,1,2.3,626.18,1
8654,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_8_apartment_on_3_years_installment_plan_for_sale-16186320-3048-1.html,Flat,3437000,Bahria Town Rawalpindi,Rawalpindi,1,2.3,626.18,1
8655,https://www.zameen.com/Property/bahria_greens_overseas_enclave_bahria_greens_overseas_enclave_sector_5_fully_furnished_apartment_is_available_for_rent-16159991-8304-4.html,Flat,40000,Bahria Town Rawalpindi,Rawalpindi,0,4.4,1197.9,2
8656,https://www.zameen.com/Property/rawalpindi_askari_2_ground_floor_flat_is_available_for_rent_askari_2-16163585-9439-4.html,Flat,50000,Askari 2,Rawalpindi,3,10.7,2913.09,3
8657,https://www.zameen.com/Property/rawalpindi_askari_2_top_floor_flat_available_for_rent_askari_2-16163959-9439-4.html,Flat,40000,Askari 2,Rawalpindi,3,10.7,2913.09,3
8658,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_brand_new_flat_is_available_for_rent-16164519-3047-4.html,Flat,35000,Bahria Town Rawalpindi,Rawalpindi,2,8.0,2178.01,2
8659,https://www.zameen.com/Property/rawalpindi_askari_1_top_floor_flat_available_for_rent_askari_1-16164751-9438-4.html,Flat,33000,Askari 1,Rawalpindi,0,10.7,2913.09,0
8660,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_esquire_hotel__furnished_apartments_available_for_rent-16179309-3041-4.html,Flat,75000,Bahria Town Rawalpindi,Rawalpindi,2,5.8,1579.06,2
8661,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_1_bedroom_full_furnished_apartment_for_rent_in_bahria-16184987-3041-4.html,Flat,28000,Bahria Town Rawalpindi,Rawalpindi,1,3.0,816.75,1
8662,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_bahria_heights__fully_furnished_studio_apartment_for_rent-16185452-8506-4.html,Flat,32000,Bahria Town Rawalpindi,Rawalpindi,1,1.3,353.93,1
8663,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_bahria_heights_2_isb_fully_furnished_apartment_for_rent-16185900-8506-4.html,Flat,45000,Bahria Town Rawalpindi,Rawalpindi,2,3.1,843.98,1
8664,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_civic_centre_furnished_flat_for_rent__in_bahria_town_phase_4_civic_centre-16187508-8974-4.html,Flat,25000,Bahria Town Rawalpindi,Rawalpindi,1,3.0,816.75,1
8665,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_1_apartment_for_sale_in_bahria_heights_phase__1-16200226-12199-1.html,Flat,7100000,Bahria Town Rawalpindi,Rawalpindi,2,3.6,980.1,1
8666,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_awami_villas_3_two_beds_apartment_in_awami_3-16218490-8224-1.html,Flat,2700000,Bahria Town Rawalpindi,Rawalpindi,0,5.0,1361.25,0
8667,https://www.zameen.com/Property/rawalpindi_askari_14_2_beds_apartment_for_rent-16199940-1504-4.html,Flat,15000,Askari 14,Rawalpindi,3,5.0,1361.25,2
8668,https://www.zameen.com/Property/rawalpindi_airport_housing_society_flat_for_rent_family-16202000-426-4.html,Flat,12000,Airport Housing Society,Rawalpindi,2,4.0,1089.0,2
8669,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_2_bed_apartment__flat_at_bahria_phase_7_bahria_springs_north-16207155-3047-4.html,Flat,25000,Bahria Town Rawalpindi,Rawalpindi,2,3.6,980.1,2
8670,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_2_bed_brand_new_apartment_for_rent_in_spring_north_bahria_town_phase_7-16207776-3047-4.html,Flat,20000,Bahria Town Rawalpindi,Rawalpindi,2,3.6,980.1,2
8671,https://www.zameen.com/Property/rawalpindi_gt_road_brand_new_one_bedroom_apartment_for_sale_in_minara_residencia-16223333-1118-1.html,Flat,5200000,GT Road,Rawalpindi,1,4.0,1089.0,1
8672,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_furnished_studio_apartment_for_sale_in_height_ii-16223422-8506-1.html,Flat,4500000,Bahria Town Rawalpindi,Rawalpindi,1,2.6,707.85,1
8673,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_1_furnished_studio_apartment_for_sale_in_heights_i-16223508-12199-1.html,Flat,3800000,Bahria Town Rawalpindi,Rawalpindi,1,2.1,571.73,1
8674,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_civic_centre_brand_new_two_bedroom_apartment_for_sale_in_civic_center-16223683-8974-1.html,Flat,5000000,Bahria Town Rawalpindi,Rawalpindi,2,3.5,952.88,2
8675,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_safari_villas_brand_new_two_bedroom_apartment_for_sale_in_qj_heights-16224113-3078-1.html,Flat,6000000,Bahria Town Rawalpindi,Rawalpindi,2,4.4,1197.9,2
8676,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_3_brand_new_two_bedroom_apartment_for_sale_in_grande_phase_iii-16224390-3036-1.html,Flat,13000000,Bahria Town Rawalpindi,Rawalpindi,2,6.0,1633.51,2
8677,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_furnished_one_bedroom_apartment_for_sale_in_heights_i_ext-16224649-8506-1.html,Flat,7600000,Bahria Town Rawalpindi,Rawalpindi,2,3.6,980.1,1
8678,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_civic_centre_brand_new_one_bedroom_apartment_for_sale_in_civic_center-16224741-8974-1.html,Flat,3500000,Bahria Town Rawalpindi,Rawalpindi,1,2.7,735.08,1
8679,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_brand_new_two_bedroom_apartment_for_sale_in_heights_i_ext-16224945-8506-1.html,Flat,13500000,Bahria Town Rawalpindi,Rawalpindi,3,5.6,1524.61,2
8680,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_civic_centre_brand_new_one_bedroom_apartment_for_sale_in_civic_center-16225046-8974-1.html,Flat,4200000,Bahria Town Rawalpindi,Rawalpindi,1,3.1,843.98,1
8681,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_awami_villas_3_rawalpindi_bahria_town_phase_8_awami_villa_3_premier_flat_available_for_sale-16227659-8224-1.html,Flat,2400000,Bahria Town Rawalpindi,Rawalpindi,1,3.5,952.88,2
8682,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_business_district_3rd_floor_flat_is_available_for_sale_on_easy_installment-16229138-9033-1.html,Flat,4749000,Bahria Town Rawalpindi,Rawalpindi,0,3.2,871.2,2
8683,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_business_district_3rd_floor_flat_is_available_for_sale_on_easy_installment-16229139-9033-1.html,Flat,4978000,Bahria Town Rawalpindi,Rawalpindi,0,3.4,925.65,2
8684,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_business_district_3rd_floor_flat_is_available_for_sale_on_easy_installment-16229140-9033-1.html,Flat,3079000,Bahria Town Rawalpindi,Rawalpindi,0,2.1,571.73,1
8685,https://www.zameen.com/Property/rawalpindi_askari_7_4th_floor_flat_is_available_for_sale-16232611-1270-1.html,Flat,15000000,Askari 7,Rawalpindi,0,10.0,2722.51,3
8686,https://www.zameen.com/Property/rawalpindi_askari_7_top_floor_flat_is_available_for_sale-16232612-1270-1.html,Flat,11500000,Askari 7,Rawalpindi,0,10.0,2722.51,3
8687,https://www.zameen.com/Property/bahria_town_phase_8_others_3_bed_apartment_for_sale_on_booking_in_crescent_lake_tower-16241653-5998-1.html,Flat,10300000,Bahria Town Rawalpindi,Rawalpindi,2,6.1,1660.73,2
8688,https://www.zameen.com/Property/rawalpindi_askari_14_askari_14_sector_c_1st_floor__apartment_for_sale-16245981-1504-1.html,Flat,17000000,Askari 14,Rawalpindi,4,10.9,2967.54,3
8689,https://www.zameen.com/Property/bahria_town_phase_4_bahria_town_phase_4_block_b_1_bed_brand_new_luxury_flat_for_rent_in_civic_center_bahria_town_phase_4-16220149-3042-4.html,Flat,18000,Bahria Town Rawalpindi,Rawalpindi,1,2.4,653.4,1
8690,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_furnished_flat_available_for_rent_in_bahria_town_phase_4_civic_centre-16227911-3041-4.html,Flat,18000,Bahria Town Rawalpindi,Rawalpindi,3,3.0,816.75,1
8691,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_flat_is_available_for_rent-16229243-3041-4.html,Flat,28000,Bahria Town Rawalpindi,Rawalpindi,0,4.4,1197.9,0
8692,https://www.zameen.com/Property/rawalpindi_askari_14_6th_floor_flat_is_available_for_rent-16232607-1504-4.html,Flat,40000,Askari 14,Rawalpindi,0,10.0,2722.51,3
8693,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_studio_apartment_for_rent_in_bahria_town_phase_4-16240826-3041-4.html,Flat,30000,Bahria Town Rawalpindi,Rawalpindi,1,2.4,653.4,1
8694,https://www.zameen.com/Property/rawalpindi_askari_2_top_floor_flat_available_on_sale_askari_2-16260122-9439-1.html,Flat,11000000,Askari 2,Rawalpindi,3,10.7,2913.09,3
8695,https://www.zameen.com/Property/rawalpindi_askari_3_ground_floor_flat_is_available_for_sale_askari_3-16260774-8156-1.html,Flat,15500000,Askari 3,Rawalpindi,0,10.7,2913.09,0
8696,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_great_opportunity_for_you_to_have_the_property_of_your_choice-16269771-8506-1.html,Flat,6500000,Bahria Town Rawalpindi,Rawalpindi,2,3.6,980.1,1
8697,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_6_the_best_flat_for_living_purpose-16271320-3046-1.html,Flat,9000000,Bahria Town Rawalpindi,Rawalpindi,0,3.7,1007.33,1
8698,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_4_brand_new_furnished_flat_no_511_for_sale_in_heights_2_extension_phase_4-16271778-3041-1.html,Flat,9500000,Bahria Town Rawalpindi,Rawalpindi,2,4.1,1116.23,1
8699,https://www.zameen.com/Property/bahria_town_phase_7_bahria_business_square_flat_for_sale_in_bahria_business_square-16272922-9032-1.html,Flat,10000000,Bahria Town Rawalpindi,Rawalpindi,2,7.1,1932.98,2
8700,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_1_a_beautifully_built_flat_for_sale-16273017-3033-1.html,Flat,7500000,Bahria Town Rawalpindi,Rawalpindi,0,3.6,980.1,1
8701,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_1_great_opportunity_for_you_to_have_the_property_of_your_choice-16273163-3033-1.html,Flat,7500000,Bahria Town Rawalpindi,Rawalpindi,0,3.6,980.1,1
8702,https://www.zameen.com/Property/bahria_town_phase_7_bahria_business_square_flat_for_rent_at_good_location-16254896-9032-4.html,Flat,40000,Bahria Town Rawalpindi,Rawalpindi,2,7.1,1932.98,2
8703,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_1_brand_new_1_bed_fully_furnished_apartment_available_for_rent_in_bahria_heights_1-16254967-12199-4.html,Flat,45000,Bahria Town Rawalpindi,Rawalpindi,2,3.7,1007.33,1
8704,https://www.zameen.com/Property/rawalpindi_askari_2_1st_floor_flat_for_rent_in_askari_2-16259510-9439-4.html,Flat,48000,Askari 2,Rawalpindi,3,10.7,2913.09,3
8705,https://www.zameen.com/Property/rawalpindi_askari_3_top_floor_flat_available_for_rent_askari_3-16259799-8156-4.html,Flat,38000,Askari 3,Rawalpindi,3,10.7,2913.09,3
8706,https://www.zameen.com/Property/rawalpindi_askari_4_top_floor_flat_available_for_rent_askari_4-16260345-9214-4.html,Flat,40000,Askari 4,Rawalpindi,0,10.7,2913.09,0
8707,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_2_fully_furnished_studio_apartment_for_rent-16265455-3035-4.html,Flat,28000,Bahria Town Rawalpindi,Rawalpindi,1,2.9,789.53,1
8708,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_the_best_apartment_for_living_purpose-16269766-8506-4.html,Flat,35000,Bahria Town Rawalpindi,Rawalpindi,2,3.6,980.1,1
8709,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_6_here_is_a_good_opportunity_to_live_in_a_well_built_flat-16271085-3046-4.html,Flat,45000,Bahria Town Rawalpindi,Rawalpindi,0,3.8,1034.55,1
8710,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_6_the_best_flat_for_living_purpose-16271477-3046-4.html,Flat,45000,Bahria Town Rawalpindi,Rawalpindi,2,3.8,1034.55,1
8711,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_6_here_is_a_good_opportunity_to_live_in_a_well_built_flat-16271709-3046-4.html,Flat,65000,Bahria Town Rawalpindi,Rawalpindi,2,6.0,1633.51,2
8712,https://www.zameen.com/Property/rawalpindi_askari_14_ground_floor_flat_is_available_for_rent-16276171-1504-4.html,Flat,47000,Askari 14,Rawalpindi,3,11.4,3103.66,3
8713,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_two_bedroom_non_furnished_apartment_is_available_for_rent-16276406-3047-4.html,Flat,20000,Bahria Town Rawalpindi,Rawalpindi,2,3.0,816.75,2
8714,https://www.zameen.com/Property/rawalpindi_askari_7_top_floor_flat_is_available_for_sale-16277091-1270-1.html,Flat,11500000,Askari 7,Rawalpindi,0,10.0,2722.51,3
8715,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_awami_villas_3_2nd_floor_flat_is_available_for_sale-16278452-8224-1.html,Flat,3000000,Bahria Town Rawalpindi,Rawalpindi,0,3.5,952.88,2
8716,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_awami_villas_3_1st_floor_flat_is_available_for_sale-16278453-8224-1.html,Flat,3000000,Bahria Town Rawalpindi,Rawalpindi,0,5.0,1361.25,2
8717,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_awami_villas_3_awami_villas_3_corner_1st_floor_flat_for_sale_in_bahria_town_rawalpindi-16280142-8224-1.html,Flat,2600000,Bahria Town Rawalpindi,Rawalpindi,1,3.5,952.88,2
8718,https://www.zameen.com/Property/rawalpindi_safari_view_residencia_safari_villas_1_apartment_for_sale-16281687-8293-1.html,Flat,12500000,Safari View Residencia,Rawalpindi,3,7.4,2014.66,3
8719,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_town_phase_7_flat__is_available_for_sale-16282647-3047-1.html,Flat,2100000,Bahria Town Rawalpindi,Rawalpindi,1,2.0,544.5,1
8720,https://www.zameen.com/Property/bahria_town_phase_8_bahria_town_phase_8_awami_villas_5_brand_new_flat_for_sale_at_awami_villa_5_bahria_town_islamabad_phase_8-16285283-8330-1.html,Flat,2750000,Bahria Town Rawalpindi,Rawalpindi,2,4.0,1089.0,2
8721,https://www.zameen.com/Property/rawalpindi_bahria_town_rawalpindi_here_is_the_opportunity_if_want_to_invest_or_rental_income-16285429-632-1.html,Flat,6500000,Bahria Town Rawalpindi,Rawalpindi,2,4.4,1197.9,2
8722,https://www.zameen.com/Property/rawalpindi_askari_1_one_bedroom_flat_for_urgent_sale_in_qj_heights_askari_1-16285449-9438-1.html,Flat,3800000,Askari 1,Rawalpindi,1,2.2,598.95,1
8723,https://www.zameen.com/Property/rawalpindi_bahria_town_rawalpindi_beautiful_600_sq_ft_furnished_apartment_going_on_cheep_price_urgent-16303568-632-1.html,Flat,3500000,Bahria Town Rawalpindi,Rawalpindi,2,2.7,735.08,1
8724,https://www.zameen.com/Property/rawalpindi_defence_road_minara_towers_apartment_for_ready_to_move_on_easy_installments-16303574-8144-1.html,Flat,13000000,Defence Road,Rawalpindi,2,8.0,2178.01,2
8725,https://www.zameen.com/Property/rawalpindi_askari_14_flat_is_available_for_rent__in_block_c-16277087-1504-4.html,Flat,42000,Askari 14,Rawalpindi,0,10.0,2722.51,3
8726,https://www.zameen.com/Property/bahria_town_rawalpindi_bahria_heights_flat_is_available_for_rent-16277500-8506-4.html,Flat,35000,Bahria Town Rawalpindi,Rawalpindi,0,3.6,980.1,1
8727,https://www.zameen.com/Property/bahria_town_phase_8_safari_valley_hub_commercial_2_bed_flat_for_rent-16278577-9034-4.html,Flat,18000,Bahria Town Rawalpindi,Rawalpindi,2,1.6,435.6,2
8728,https://www.zameen.com/Property/rawalpindi_gulzar_e_quaid_housing_society_apartment_is_available_for_rent-16281772-540-4.html,Flat,12000,Gulzar-e-Quaid Housing Society,Rawalpindi,0,3.0,816.75,2
8729,https://www.zameen.com/Property/rawalpindi_gulzar_e_quaid_housing_society_apartment_is_available_for_rent-16281774-540-4.html,Flat,8000,Gulzar-e-Quaid Housing Society,Rawalpindi,0,1.2,326.7,1
